----------------------------------------------
*** WARNING ***
Don't use the item ID for anything "proper"!!
It's provided here for completeness's sake, it's different in every world.
----------------------------------------------
Mod name, Registry name, Item ID, Display name
Engineer's Decor, engineersdecor:thin_steel_pole_head, 16890, Straight Thin Steel Pole head/foot
Engineer's Decor, engineersdecor:treated_wood_broad_windowsill, 16871, Broad Treated Wood Window Sill
Engineer's Decor, engineersdecor:treated_wood_ladder, 16860, Treated Wood Ladder
Engineer's Decor, engineersdecor:treated_wood_pole, 16886, Straight Treated Wood Pole
Engineer's Decor, engineersdecor:treated_wood_pole_head, 16887, Straight Treated Wood Pole Head/Foot
Engineer's Decor, engineersdecor:treated_wood_pole_support, 16888, Straight Treated Wood Pole Support
Engineer's Decor, engineersdecor:treated_wood_stool, 16869, Treated Wood Stool
Engineer's Decor, engineersdecor:treated_wood_table, 16868, Treated Wood Table
Engineer's Decor, engineersdecor:treated_wood_window, 16872, Treated Wood Window
Engineer's Decor, engineersdecor:treated_wood_windowsill, 16870, Treated Wood Window Sill
Enigmatic Legacy, enigmaticlegacy:abyssal_heart, 13122, Heart of the Abyss
Enigmatic Legacy, enigmaticlegacy:angel_blessing, 13039, Angel's Blessing
Enigmatic Legacy, enigmaticlegacy:animal_guide, 13107, Guide to Animal Companionship
Enigmatic Legacy, enigmaticlegacy:antiforbidden_potion, 13110, Potion of Redemption
Enigmatic Legacy, enigmaticlegacy:astral_breaker, 13084, Astral Breaker
Enigmatic Legacy, enigmaticlegacy:astral_dust, 13085, Astral Dust
Enigmatic Legacy, enigmaticlegacy:astral_fruit, 13124, Celestial Fruit
Enigmatic Legacy, enigmaticlegacy:avarice_scroll, 13114, Pact of Infinite Avarice
Enigmatic Legacy, enigmaticlegacy:berserk_emblem, 13103, Emblem of Bloodstained Valor
Enigmatic Legacy, enigmaticlegacy:big_lamp, 13127, Lamp
Enigmatic Legacy, enigmaticlegacy:big_redstonelamp, 13131, Redstone Lantern
Enigmatic Legacy, enigmaticlegacy:big_shroomlamp, 13129, Shroomlamp
Enigmatic Legacy, enigmaticlegacy:common_potion, 13069, Hollow Potion
Enigmatic Legacy, enigmaticlegacy:common_potion_lingering, 13071, Hollow Lingering Potion
Enigmatic Legacy, enigmaticlegacy:common_potion_splash, 13070, Hollow Splash Potion
Enigmatic Legacy, enigmaticlegacy:corrupted_tome, 13097, Corrupted Tome
Enigmatic Legacy, enigmaticlegacy:cosmic_heart, 13120, Heart of the Cosmos
Enigmatic Legacy, enigmaticlegacy:cosmic_scroll, 13121, The Architect's Favor
Enigmatic Legacy, enigmaticlegacy:cursed_ring, 13098, Ring of the Seven Curses
Enigmatic Legacy, enigmaticlegacy:cursed_scroll, 13102, Scroll of a Thousand Curses
Enigmatic Legacy, enigmaticlegacy:cursed_stone, 13112, Unholy Stone
Enigmatic Legacy, enigmaticlegacy:dark_mirror, 13099, Twisted Mirror
Enigmatic Legacy, enigmaticlegacy:darkest_scroll, 13116, Darkest Scroll
Enigmatic Legacy, enigmaticlegacy:earth_heart, 13100, Heart of the Earth
Enigmatic Legacy, enigmaticlegacy:enchanter_pearl, 13113, Enchanter's Pearl
Enigmatic Legacy, enigmaticlegacy:enchantment_transposer, 13090, Tome of Hungering Knowledge
Enigmatic Legacy, enigmaticlegacy:ender_ring, 13052, Ring of Ender
Enigmatic Legacy, enigmaticlegacy:ender_rod, 13086, Ender Rod
Enigmatic Legacy, enigmaticlegacy:ender_slayer, 13125, The Ender Slayer
Enigmatic Legacy, enigmaticlegacy:enigmatic_amulet, 13045, Enigmatic Amulet
Enigmatic Legacy, enigmaticlegacy:enigmatic_item, 13037, Heart of Creation
Enigmatic Legacy, enigmaticlegacy:escape_scroll, 13048, Scroll of Postmortal Recall
Enigmatic Legacy, enigmaticlegacy:etherium_axe, 13080, Etherium Waraxe
Enigmatic Legacy, enigmaticlegacy:etherium_boots, 13078, Etherium Boots
Enigmatic Legacy, enigmaticlegacy:etherium_chestplate, 13076, Etherium Cuirass
Enigmatic Legacy, enigmaticlegacy:etherium_helmet, 13075, Etherium Helmet
Enigmatic Legacy, enigmaticlegacy:etherium_ingot, 13068, Etherium Ingot
Enigmatic Legacy, enigmaticlegacy:etherium_leggings, 13077, Etherium Greaves
Enigmatic Legacy, enigmaticlegacy:etherium_ore, 13067, Etherium Ore
Enigmatic Legacy, enigmaticlegacy:etherium_pickaxe, 13079, Etherium Pickaxe
Enigmatic Legacy, enigmaticlegacy:etherium_scythe, 13083, Etherium Scythe
Enigmatic Legacy, enigmaticlegacy:etherium_shovel, 13081, Etherium Shovel
Enigmatic Legacy, enigmaticlegacy:etherium_sword, 13082, Etherium Broadsword
Enigmatic Legacy, enigmaticlegacy:evil_essence, 13106, Nefarious Essence
Enigmatic Legacy, enigmaticlegacy:extradimensional_eye, 13056, Extradimensional Eye
Enigmatic Legacy, enigmaticlegacy:eye_of_nebula, 13042, Eye of the Nebula
Enigmatic Legacy, enigmaticlegacy:fabulous_scroll, 13091, Grace of the Creator
Enigmatic Legacy, enigmaticlegacy:forbidden_axe, 13057, Axe of Executioner
Enigmatic Legacy, enigmaticlegacy:forbidden_fruit, 13109, The Forbidden Fruit
Enigmatic Legacy, enigmaticlegacy:gem_ring, 13111, Exquisite Ring
Enigmatic Legacy, enigmaticlegacy:golem_heart, 13038, Heart of the Golem
Enigmatic Legacy, enigmaticlegacy:guardian_heart, 13104, Heart of the Guardian
Enigmatic Legacy, enigmaticlegacy:haste_potion_default, 13062, Potion of Haste §4[Deprecated]
Enigmatic Legacy, enigmaticlegacy:haste_potion_empowered, 13064, Potion of Haste §4[Deprecated]
Enigmatic Legacy, enigmaticlegacy:haste_potion_extended, 13063, Potion of Haste §4[Deprecated]
Enigmatic Legacy, enigmaticlegacy:haste_potion_extended_empowered, 13065, Potion of Haste §4[Deprecated]
Enigmatic Legacy, enigmaticlegacy:heaven_scroll, 13049, Gift of the Heaven
Enigmatic Legacy, enigmaticlegacy:hunter_guide, 13108, Guide to Feral Hunt
Enigmatic Legacy, enigmaticlegacy:infernal_shield, 13119, Bulwark of Blazing Pride
Enigmatic Legacy, enigmaticlegacy:infinimeal, 13115, Essence of Raging Life
Enigmatic Legacy, enigmaticlegacy:iron_ring, 13044, Iron Ring
Enigmatic Legacy, enigmaticlegacy:loot_generator, 13061, The One Box
Enigmatic Legacy, enigmaticlegacy:lore_fragment, 13088, Lore Fragment
Enigmatic Legacy, enigmaticlegacy:lore_inscriber, 13087, The Architect's Inkwell
Enigmatic Legacy, enigmaticlegacy:magma_heart, 13041, Blazing Core
Enigmatic Legacy, enigmaticlegacy:magnet_ring, 13050, Magnetic Ring
Enigmatic Legacy, enigmaticlegacy:massive_lamp, 13126, Encased Lamp
Enigmatic Legacy, enigmaticlegacy:massive_redstonelamp, 13130, Encased Redstone Lantern
Enigmatic Legacy, enigmaticlegacy:massive_shroomlamp, 13128, Encased Shroomlamp
Enigmatic Legacy, enigmaticlegacy:mega_sponge, 13055, Extrapolated Megasponge
Enigmatic Legacy, enigmaticlegacy:mending_mixture, 13060, Mending Mixture
Enigmatic Legacy, enigmaticlegacy:mining_charm, 13054, Charm of Treasure Hunter
Enigmatic Legacy, enigmaticlegacy:monster_charm, 13053, Emblem of Monster Slayer
Enigmatic Legacy, enigmaticlegacy:oblivion_stone, 13089, Keystone of The Oblivion
Enigmatic Legacy, enigmaticlegacy:ocean_stone, 13040, Will of the Ocean
Enigmatic Legacy, enigmaticlegacy:recall_potion, 13059, Potion of Recall
Enigmatic Legacy, enigmaticlegacy:relic_of_testing, 13066, item.enigmaticlegacy.relic_of_testing
Enigmatic Legacy, enigmaticlegacy:soul_crystal, 13093, Soul Crystal
Enigmatic Legacy, enigmaticlegacy:storage_crystal, 13092, Extradimensional Vessel
Enigmatic Legacy, enigmaticlegacy:super_magnet_ring, 13051, Dislocation Ring
Enigmatic Legacy, enigmaticlegacy:tattered_tome, 13095, Tattered Tome
Enigmatic Legacy, enigmaticlegacy:the_acknowledgment, 13094, The Acknowledgment
Enigmatic Legacy, enigmaticlegacy:the_infinitum, 13123, The Infinitum
Enigmatic Legacy, enigmaticlegacy:the_twist, 13105, The Twist
Enigmatic Legacy, enigmaticlegacy:thicc_scroll, 13046, Blank Scroll
Enigmatic Legacy, enigmaticlegacy:twisted_core, 13101, Twisted Heart
Enigmatic Legacy, enigmaticlegacy:twisted_potion, 13118, Potion of Twisted Mercy
Enigmatic Legacy, enigmaticlegacy:ultimate_potion, 13072, Hollow Potion
Enigmatic Legacy, enigmaticlegacy:ultimate_potion_lingering, 13074, Hollow Lingering Potion
Enigmatic Legacy, enigmaticlegacy:ultimate_potion_splash, 13073, Hollow Splash Potion
Enigmatic Legacy, enigmaticlegacy:unholy_grail, 13058, Unholy Grail
Enigmatic Legacy, enigmaticlegacy:unwitnessed_amulet, 13117, Unwitnessed Amulet
Enigmatic Legacy, enigmaticlegacy:void_pearl, 13043, Pearl of the Void
Enigmatic Legacy, enigmaticlegacy:withered_tome, 13096, Withered Tome
Enigmatic Legacy, enigmaticlegacy:xp_scroll, 13047, Scroll of Ageless Wisdom
Essentials, essentials:analog_lamp, 2663, Analog Lamp
Essentials, essentials:animal_feed, 2670, Animal Feed
Essentials, essentials:auto_crafter, 2662, Auto-Crafter
Essentials, essentials:basic_fluid_splitter, 2659, Basic Fluid Splitter
Essentials, essentials:basic_item_splitter, 2657, Basic Item Splitter
Essentials, essentials:brazier, 2633, Brazier
Essentials, essentials:candle_lilypad, 2668, Candle Lilypad
Essentials, essentials:circuit_wrench, 2671, Circuit Wrench
Essentials, essentials:fertile_soil_acacia, 2647, Acacia Sapling Fertile Soil
Essentials, essentials:fertile_soil_beetroot, 2640, Beetroot Fertile Soil
Essentials, essentials:fertile_soil_berry, 2648, Sweet Berry Fertile Soil
Essentials, essentials:fertile_soil_birch, 2643, Birch Sapling Fertile Soil
Essentials, essentials:fertile_soil_brown_mushroom, 2649, Brown Mushroom Fertile Soil
Essentials, essentials:fertile_soil_carrot, 2638, Carrot Fertile Soil
Essentials, essentials:fertile_soil_dark_oak, 2646, Dark Oak Sapling Fertile Soil
Essentials, essentials:fertile_soil_jungle, 2645, Jungle Sapling Fertile Soil
Essentials, essentials:fertile_soil_netherwart, 2641, Netherwart Fertile Soil
Essentials, essentials:fertile_soil_oak, 2642, Oak Sapling Fertile Soil
Essentials, essentials:fertile_soil_potato, 2639, Potato Fertile Soil
Essentials, essentials:fertile_soil_red_mushroom, 2650, Red Mushroom Fertile Soil
Essentials, essentials:fertile_soil_spruce, 2644, Spruce Sapling Fertile Soil
Essentials, essentials:fertile_soil_wheat, 2637, Wheat Fertile Soil
Essentials, essentials:fluid_shifter, 2654, Fluid Shifter
Essentials, essentials:fluid_splitter, 2660, Fluid Splitter
Essentials, essentials:guide_book, 2673, Guidebook
Essentials, essentials:hopper_filter, 2651, Hopper Filter
Essentials, essentials:item_chute, 2652, Transport Chute
Essentials, essentials:item_shifter, 2653, Item Shifter
Essentials, essentials:item_splitter, 2658, Item Splitter
Essentials, essentials:linking_tool, 2672, Linking Tool
Essentials, essentials:multi_piston, 2655, Multi-Piston
Essentials, essentials:multi_piston_sticky, 2656, Sticky Multi-Piston
Essentials, essentials:obsidian_cutting_kit, 2667, Obsidian Cutting Kit
Essentials, essentials:redstone_receiver, 2665, Redstone Receiver
Essentials, essentials:redstone_transmitter, 2664, Redstone Transmitter
Essentials, essentials:slotted_chest, 2634, Slotted Chest
Essentials, essentials:sorting_hopper, 2635, Sorting Hopper
Essentials, essentials:speed_hopper, 2636, High-Throughput Hopper
Essentials, essentials:wire_circuit, 2666, Circuit Wire Plate
Essentials, essentials:wither_cannon, 2661, Wither Cannon
Essentials, essentials:wrench, 2669, Wrench
Expanded Storage, expandedstorage:candy_cane_mini_present, 13024, Candy cane Mini Present
Expanded Storage, expandedstorage:candy_cane_mini_present_with_sparrow, 13033, Candy cane Mini Present
Expanded Storage, expandedstorage:diamond_barrel, 13016, Diamond Barrel
Expanded Storage, expandedstorage:diamond_chest, 13005, Diamond Chest
Expanded Storage, expandedstorage:diamond_to_netherite_conversion_kit, 12998, Diamond to Netherite upgrade
Expanded Storage, expandedstorage:diamond_to_obsidian_conversion_kit, 12997, Diamond to Obsidian upgrade
Expanded Storage, expandedstorage:gold_barrel, 13015, Gold Barrel
Expanded Storage, expandedstorage:gold_chest, 13004, Gold Chest
Expanded Storage, expandedstorage:gold_to_diamond_conversion_kit, 12994, Gold to Diamond upgrade
Expanded Storage, expandedstorage:gold_to_netherite_conversion_kit, 12996, Gold to Netherite upgrade
Expanded Storage, expandedstorage:gold_to_obsidian_conversion_kit, 12995, Gold to Obsidian upgrade
Expanded Storage, expandedstorage:green_mini_present, 13025, Green Mini Present
Expanded Storage, expandedstorage:green_mini_present_with_sparrow, 13034, Green Mini Present
Expanded Storage, expandedstorage:iron_barrel, 13014, Iron Barrel
Expanded Storage, expandedstorage:iron_chest, 13003, Iron Chest
Expanded Storage, expandedstorage:iron_to_diamond_conversion_kit, 12991, Iron to Diamond upgrade
Expanded Storage, expandedstorage:iron_to_gold_conversion_kit, 12990, Iron to Gold upgrade
Expanded Storage, expandedstorage:iron_to_netherite_conversion_kit, 12993, Iron to Netherite upgrade
Expanded Storage, expandedstorage:iron_to_obsidian_conversion_kit, 12992, Iron to Obsidian upgrade
Expanded Storage, expandedstorage:lavender_mini_present, 13026, Lavender Mini Present
Expanded Storage, expandedstorage:lavender_mini_present_with_sparrow, 13035, Lavender Mini Present
Expanded Storage, expandedstorage:netherite_barrel, 13018, Netherite Barrel
Expanded Storage, expandedstorage:netherite_chest, 13007, Netherite Chest
Expanded Storage, expandedstorage:obsidian_barrel, 13017, Obsidian Barrel
Expanded Storage, expandedstorage:obsidian_chest, 13006, Obsidian Chest
Expanded Storage, expandedstorage:obsidian_to_netherite_conversion_kit, 12999, Obsidian to Netherite upgrade
Expanded Storage, expandedstorage:old_diamond_chest, 13011, Old Diamond Chest
Expanded Storage, expandedstorage:old_gold_chest, 13010, Old Gold Chest
Expanded Storage, expandedstorage:old_iron_chest, 13009, Old Iron Chest
Expanded Storage, expandedstorage:old_netherite_chest, 13013, Old Netherite Chest
Expanded Storage, expandedstorage:old_obsidian_chest, 13012, Old Obsidian Chest
Expanded Storage, expandedstorage:old_wood_chest, 13008, Old Chest
Expanded Storage, expandedstorage:pink_amethyst_mini_present, 13027, Pink Amethyst Mini Present
Expanded Storage, expandedstorage:pink_amethyst_mini_present_with_sparrow, 13036, Pink Amethyst Mini Present
Expanded Storage, expandedstorage:present, 13002, Present
Expanded Storage, expandedstorage:pumpkin_chest, 13001, Pumpkin Chest
Expanded Storage, expandedstorage:pumpkin_mini_chest, 13021, Pumpkin Mini Chest
Expanded Storage, expandedstorage:pumpkin_mini_chest_with_sparrow, 13030, Pumpkin Mini Chest
Expanded Storage, expandedstorage:red_mini_present, 13022, Red Mini Present
Expanded Storage, expandedstorage:red_mini_present_with_sparrow, 13031, Red Mini Present
Expanded Storage, expandedstorage:storage_mutator, 12984, Storage Mutator
Expanded Storage, expandedstorage:vanilla_wood_mini_chest, 13019, Mini Chest
Expanded Storage, expandedstorage:vanilla_wood_mini_chest_with_sparrow, 13028, Mini Chest
Expanded Storage, expandedstorage:white_mini_present, 13023, White Mini Present
Expanded Storage, expandedstorage:white_mini_present_with_sparrow, 13032, White Mini Present
Expanded Storage, expandedstorage:wood_chest, 13000, Chest
Expanded Storage, expandedstorage:wood_mini_chest, 13020, Mini Chest
Expanded Storage, expandedstorage:wood_mini_chest_with_sparrow, 13029, Mini Chest
Expanded Storage, expandedstorage:wood_to_diamond_conversion_kit, 12987, Wood to Diamond upgrade
Expanded Storage, expandedstorage:wood_to_gold_conversion_kit, 12986, Wood to Gold upgrade
Expanded Storage, expandedstorage:wood_to_iron_conversion_kit, 12985, Wood to Iron upgrade
Expanded Storage, expandedstorage:wood_to_netherite_conversion_kit, 12989, Wood to Netherite upgrade
Expanded Storage, expandedstorage:wood_to_obsidian_conversion_kit, 12988, Wood to Obsidian upgrade
Explorer's Compass, explorerscompass:explorerscompass, 15618, Explorer's Compass
Extended Lights, extlights:beam_post_gold, 3596, Iron Beam
Extended Lights, extlights:beam_post_iron, 3593, Iron Beam
Extended Lights, extlights:beam_thick_gold, 3597, Thick Gold Beam
Extended Lights, extlights:beam_thick_iron, 3594, Thick Iron Beam
Extended Lights, extlights:beam_thin_gold, 3595, Thin Gold Beam
Extended Lights, extlights:beam_thin_iron, 3592, Thin Iron Beam
Extended Lights, extlights:blaze_tube, 3555, Blaze Tube
Extended Lights, extlights:glowstone_bulb, 3554, Glowstone Bulb
Extended Lights, extlights:light_candle_socket_gold, 3575, Candle with Gold Socket
Extended Lights, extlights:light_candle_socket_gold_black, 3576, Black Candle with Gold Socket
Extended Lights, extlights:light_candle_socket_gold_blue, 3577, Blue Candle with Gold Socket
Extended Lights, extlights:light_candle_socket_gold_brown, 3578, Brown Candle with Gold Socket
Extended Lights, extlights:light_candle_socket_gold_cyan, 3579, Cyan Candle with Gold Socket
Extended Lights, extlights:light_candle_socket_gold_gray, 3580, Gray Candle with Gold Socket
Extended Lights, extlights:light_candle_socket_gold_green, 3581, Green Candle with Gold Socket
Extended Lights, extlights:light_candle_socket_gold_light_blue, 3582, Light Blue Candle with Gold Socket
Extended Lights, extlights:light_candle_socket_gold_light_gray, 3583, Light Gray Candle with Gold Socket
Extended Lights, extlights:light_candle_socket_gold_lime, 3584, Lime Candle with Gold Socket
Extended Lights, extlights:light_candle_socket_gold_magenta, 3585, Magenta Candle with Gold Socket
Extended Lights, extlights:light_candle_socket_gold_orange, 3586, Orange Candle with Gold Socket
Extended Lights, extlights:light_candle_socket_gold_pink, 3587, Pink Candle with Gold Socket
Extended Lights, extlights:light_candle_socket_gold_purple, 3588, Purple Candle with Gold Socket
Extended Lights, extlights:light_candle_socket_gold_red, 3589, Red Candle with Gold Socket
Extended Lights, extlights:light_candle_socket_gold_white, 3590, White Candle with Gold Socket
Extended Lights, extlights:light_candle_socket_gold_yellow, 3591, Yellow Candle with Gold Socket
Extended Lights, extlights:light_candle_socket_iron, 3557, Candle with Iron Socket
Extended Lights, extlights:light_candle_socket_iron_black, 3558, Black Candle with Iron Socket
Extended Lights, extlights:light_candle_socket_iron_blue, 3559, Blue Candle with Iron Socket
Extended Lights, extlights:light_candle_socket_iron_brown, 3560, Brown Candle with Iron Socket
Extended Lights, extlights:light_candle_socket_iron_cyan, 3561, Cyan Candle with Iron Socket
Extended Lights, extlights:light_candle_socket_iron_gray, 3562, Gray Candle with Iron Socket
Extended Lights, extlights:light_candle_socket_iron_green, 3563, Green Candle with Iron Socket
Extended Lights, extlights:light_candle_socket_iron_light_blue, 3564, Light Blue Candle with Iron Socket
Extended Lights, extlights:light_candle_socket_iron_light_gray, 3565, Light Gray Candle with Iron Socket
Extended Lights, extlights:light_candle_socket_iron_lime, 3566, Lime Candle with Iron Socket
Extended Lights, extlights:light_candle_socket_iron_magenta, 3567, Magenta Candle with Iron Socket
Extended Lights, extlights:light_candle_socket_iron_orange, 3568, Orange Candle with Iron Socket
Extended Lights, extlights:light_candle_socket_iron_pink, 3569, Pink Candle with Iron Socket
Extended Lights, extlights:light_candle_socket_iron_purple, 3570, Purple Candle with Iron Socket
Extended Lights, extlights:light_candle_socket_iron_red, 3571, Red Candle with Iron Socket
Extended Lights, extlights:light_candle_socket_iron_white, 3572, White Candle with Iron Socket
Extended Lights, extlights:light_candle_socket_iron_yellow, 3573, Yellow Candle with Iron Socket
Extended Lights, extlights:light_candle_support_gold, 3574, Gold Support for Candles
Extended Lights, extlights:light_candle_support_iron, 3556, Iron Support for Candles
Extended Lights, extlights:light_lamp_bulb_gold, 3599, Bulb Gold Lamp
Extended Lights, extlights:light_lamp_bulb_iron, 3598, Bulb Iron Lamp
Extended Lights, extlights:light_lantern_bulb_gold, 3604, Bulb Gold Lantern
Extended Lights, extlights:light_lantern_bulb_iron, 3600, Bulb Iron Lantern
Extended Lights, extlights:light_lantern_caged_gold, 3606, Caged Gold Lantern
Extended Lights, extlights:light_lantern_caged_iron, 3602, Caged Iron Lantern
Extended Lights, extlights:light_lantern_fancy_gold, 3605, Fancy Gold Lantern
Extended Lights, extlights:light_lantern_fancy_iron, 3601, Fancy Iron Lantern
Extended Lights, extlights:light_lantern_square_gold, 3607, Square Gold Lantern
Extended Lights, extlights:light_lantern_square_iron, 3603, Square Iron Lantern
Extra Disks, extradisks:1024k_storage_block, 5053, 1024k Storage Block
Extra Disks, extradisks:1024k_storage_disk, 5055, 1024k Storage Disk
Extra Disks, extradisks:1024k_storage_part, 5054, 1024k Storage Part
Extra Disks, extradisks:1048576k_fluid_storage_block, 5083, 1048m Fluid Storage Block
Extra Disks, extradisks:1048576k_fluid_storage_disk, 5085, 1048m Fluid Storage Disk
Extra Disks, extradisks:1048576k_fluid_storage_part, 5084, 1048m Fluid Storage Part
Extra Disks, extradisks:1048576k_storage_block, 5068, 1048m Storage Block
Extra Disks, extradisks:1048576k_storage_disk, 5070, 1048m Storage Disk
Extra Disks, extradisks:1048576k_storage_part, 5069, 1048m Storage Part
Extra Disks, extradisks:16384k_fluid_storage_block, 5074, 16384k Fluid Storage Block
Extra Disks, extradisks:16384k_fluid_storage_disk, 5076, 16384k Fluid Storage Disk
Extra Disks, extradisks:16384k_fluid_storage_part, 5075, 16384k Fluid Storage Part
Extra Disks, extradisks:16384k_storage_block, 5059, 16384k Storage Block
Extra Disks, extradisks:16384k_storage_disk, 5061, 16384k Storage Disk
Extra Disks, extradisks:16384k_storage_part, 5060, 16384k Storage Part
Extra Disks, extradisks:256k_storage_block, 5050, 256k Storage Block
Extra Disks, extradisks:256k_storage_disk, 5052, 256k Storage Disk
Extra Disks, extradisks:256k_storage_part, 5051, 256k Storage Part
Extra Disks, extradisks:262144k_fluid_storage_block, 5080, 262m Fluid Storage Block
Extra Disks, extradisks:262144k_fluid_storage_disk, 5082, 262m Fluid Storage Disk
Extra Disks, extradisks:262144k_fluid_storage_part, 5081, 262m Fluid Storage Part
Extra Disks, extradisks:262144k_storage_block, 5065, 262m Storage Block
Extra Disks, extradisks:262144k_storage_disk, 5067, 262m Storage Disk
Extra Disks, extradisks:262144k_storage_part, 5066, 262m Storage Part
Extra Disks, extradisks:4096k_storage_block, 5056, 4096k Storage Block
Extra Disks, extradisks:4096k_storage_disk, 5058, 4096k Storage Disk
Extra Disks, extradisks:4096k_storage_part, 5057, 4096k Storage Part
Extra Disks, extradisks:65536k_fluid_storage_block, 5077, 65536k Fluid Storage Block
Extra Disks, extradisks:65536k_fluid_storage_disk, 5079, 65536k Fluid Storage Disk
Extra Disks, extradisks:65536k_fluid_storage_part, 5078, 65536k Fluid Storage Part
Extra Disks, extradisks:65536k_storage_block, 5062, 65536k Storage Block
Extra Disks, extradisks:65536k_storage_disk, 5064, 65536k Storage Disk
Extra Disks, extradisks:65536k_storage_part, 5063, 65536k Storage Part
Extra Disks, extradisks:advanced_machine_casing, 5046, Advanced Machine Casing
Extra Disks, extradisks:advanced_storage_housing, 5047, Advanced Storage Housing
Extra Disks, extradisks:infinite_fluid_storage_block, 5086, Infinite Fluid Storage Block
Extra Disks, extradisks:infinite_fluid_storage_disk, 5088, Infinite Fluid Storage Disk
Extra Disks, extradisks:infinite_fluid_storage_part, 5087, Infinite Fluid Storage Part
Extra Disks, extradisks:infinite_storage_block, 5071, Infinite Storage Block
Extra Disks, extradisks:infinite_storage_disk, 5073, Infinite Storage Disk
Extra Disks, extradisks:infinite_storage_part, 5072, Infinite Storage Part
Extra Disks, extradisks:raw_withering_processor, 5048, Raw Withering Processor
Extra Disks, extradisks:withering_processor, 5049, Withering Processor
Extra Storage, extrastorage:advanced_exporter, 9502, Advanced Exporter
Extra Storage, extrastorage:advanced_importer, 9503, Advanced Importer
Extra Storage, extrastorage:block_1024k, 9523, 1024k Storage Block
Extra Storage, extrastorage:block_1048576k_fluid, 9529, 1048576k Fluid Storage Block
Extra Storage, extrastorage:block_16384k, 9525, 16384k Storage Block
Extra Storage, extrastorage:block_16384k_fluid, 9526, 16384k Fluid Storage Block
Extra Storage, extrastorage:block_256k, 9522, 256k Storage Block
Extra Storage, extrastorage:block_262144k_fluid, 9528, 262144k Fluid Storage Block
Extra Storage, extrastorage:block_4096k, 9524, 4096k Storage Block
Extra Storage, extrastorage:block_65536k_fluid, 9527, 65536k Fluid Storage Block
Extra Storage, extrastorage:diamond_crafter, 9532, Diamond Crafter
Extra Storage, extrastorage:disk_1024k, 9515, 1024k Storage Disk
Extra Storage, extrastorage:disk_1048576k_fluid, 9521, 1048576k Fluid Storage Disk
Extra Storage, extrastorage:disk_16384k, 9517, 16384k Storage Disk
Extra Storage, extrastorage:disk_16384k_fluid, 9518, 16384k Fluid Storage Disk
Extra Storage, extrastorage:disk_256k, 9514, 256k Storage Disk
Extra Storage, extrastorage:disk_262144k_fluid, 9520, 262144k Fluid Storage Disk
Extra Storage, extrastorage:disk_4096k, 9516, 4096k Storage Disk
Extra Storage, extrastorage:disk_65536k_fluid, 9519, 65536k Fluid Storage Disk
Extra Storage, extrastorage:gold_crafter, 9531, Gold Crafter
Extra Storage, extrastorage:iron_crafter, 9530, Iron Crafter
Extra Storage, extrastorage:netherite_crafter, 9533, Netherite Crafter
Extra Storage, extrastorage:neural_processor, 9505, Neural Processor
Extra Storage, extrastorage:raw_neural_processor, 9504, Raw Neural Processor
Extra Storage, extrastorage:storagepart_1024k, 9507, 1024k Storage Part
Extra Storage, extrastorage:storagepart_1048576k_fluid, 9513, 1048576k Fluid Storage Part
Extra Storage, extrastorage:storagepart_16384k, 9509, 16384k Storage Part
Extra Storage, extrastorage:storagepart_16384k_fluid, 9510, 16384k Fluid Storage Part
Extra Storage, extrastorage:storagepart_256k, 9506, 256k Storage Part
Extra Storage, extrastorage:storagepart_262144k_fluid, 9512, 262144k Fluid Storage Part
Extra Storage, extrastorage:storagepart_4096k, 9508, 4096k Storage Part
Extra Storage, extrastorage:storagepart_65536k_fluid, 9511, 65536k Fluid Storage Part
FTB Quests, ftbquests:barrier, 14248, Quest Barrier
FTB Quests, ftbquests:book, 14244, Quest Book
FTB Quests, ftbquests:custom_icon, 14247, Custom Icon
FTB Quests, ftbquests:detector, 14250, Quest Detector
FTB Quests, ftbquests:lootcrate, 14245, Loot Crate
FTB Quests, ftbquests:missing_item, 14246, Missing Item
FTB Quests, ftbquests:stage_barrier, 14249, Stage Barrier
Farmer's Delight, farmersdelight:acacia_cabinet, 12124, Acacia Cabinet
Farmer's Delight, farmersdelight:apple_cider, 12180, Apple Cider
Farmer's Delight, farmersdelight:apple_pie, 12202, Apple Pie
Farmer's Delight, farmersdelight:apple_pie_slice, 12206, Slice of Apple Pie
Farmer's Delight, farmersdelight:bacon, 12191, Raw Bacon
Farmer's Delight, farmersdelight:bacon_and_eggs, 12233, Bacon and Eggs
Farmer's Delight, farmersdelight:bacon_sandwich, 12219, Bacon Sandwich
Farmer's Delight, farmersdelight:baked_cod_stew, 12231, Baked Cod Stew
Farmer's Delight, farmersdelight:barbecue_stick, 12215, Barbecue on a Stick
Farmer's Delight, farmersdelight:basket, 12109, Basket
Farmer's Delight, farmersdelight:beef_patty, 12188, Beef Patty
Farmer's Delight, farmersdelight:beef_stew, 12225, Beef Stew
Farmer's Delight, farmersdelight:beetroot_crate, 12112, Beetroot Crate
Farmer's Delight, farmersdelight:birch_cabinet, 12121, Birch Cabinet
Farmer's Delight, farmersdelight:black_canvas_sign, 12152, Black Canvas Sign
Farmer's Delight, farmersdelight:blue_canvas_sign, 12148, Blue Canvas Sign
Farmer's Delight, farmersdelight:brown_canvas_sign, 12149, Brown Canvas Sign
Farmer's Delight, farmersdelight:brown_mushroom_colony, 12168, Brown Mushroom Colony
